_id,master_id,microorganism_common_name,pathogen_group,indicator_or_pathogen,authors,bib_id,year_published,location_comment,city,country,technology_description,influent_concentration,influent_concentration_qualifier,influent_independent_measurement_or_statistic,effluent_concentration,effluent_concentration_qualifier,effluent_independent_measurement_or_statistic,month,measurement_method,units,lrv,hrt_days,holdingtime_days,depth_meters,temperature_celsius,moisture_content_percent,coagulant,imputed_values
594,s106,NA,Bacteria,indicator,Yeagar and Ward (1981),,1981,"Albuquerque STP,Albuquerque, New Mexico,United States","Albuquerque, New Mexico",United States,Sludge Drying Bed,2180000000,0,Independent Measurement,892000000,0,Independent measurement,0,"Standard Methods (APHA, 1975)",CFU/gram of dry solids,0.39,NA,99,NA,21,0.95,NA,""
595,s107,NA,Bacteria,indicator,Yeagar and Ward (1981),,1981,"Albuquerque STP,Albuquerque, New Mexico,United States","Albuquerque, New Mexico",United States,Sludge Drying Bed,2180000000,0,Independent Measurement,385000000,0,Independent measurement,0,"Standard Methods (APHA, 1975)",CFU/gram of dry solids,0.75,NA,30,NA,21,0.06,NA,""
596,s108,NA,Bacteria,indicator,Yeagar and Ward (1981),,1981,"Albuquerque STP,Albuquerque, New Mexico,United States","Albuquerque, New Mexico",United States,Sludge Drying Bed,2180000000,0,Independent Measurement,253000000,0,Independent measurement,0,"Standard Methods (APHA, 1975)",CFU/gram of dry solids,0.94,NA,64,NA,21,0.06,NA,""
597,s109,NA,Bacteria,indicator,Yeagar and Ward (1981),,1981,"Albuquerque STP,Albuquerque, New Mexico,United States","Albuquerque, New Mexico",United States,Sludge Drying Bed,2180000000,0,Independent Measurement,228000000,0,Independent measurement,0,"Standard Methods (APHA, 1975)",CFU/gram of dry solids,0.98,NA,99,NA,21,0.06,NA,""
598,s110,NA,Bacteria,indicator,Yeagar and Ward (1981),,1981,"Albuquerque STP,Albuquerque, New Mexico,United States","Albuquerque, New Mexico",United States,Sludge Drying Bed,3150000000,0,Independent Measurement,3150000000,0,Independent measurement,0,"Standard Methods (APHA, 1975)",CFU/gram of dry solids,0,NA,30,NA,21,0.73,NA,""
599,s111,NA,Bacteria,indicator,Yeagar and Ward (1981),,1981,"Albuquerque STP,Albuquerque, New Mexico,United States","Albuquerque, New Mexico",United States,Sludge Drying Bed,3150000000,0,Independent Measurement,20300000,0,Independent measurement,0,"Standard Methods (APHA, 1975)",CFU/gram of dry solids,2.19,NA,64,NA,21,0.73,NA,""
600,s112,NA,Bacteria,indicator,Yeagar and Ward (1981),,1981,"Albuquerque STP,Albuquerque, New Mexico,United States","Albuquerque, New Mexico",United States,Sludge Drying Bed,3150000000,0,Independent Measurement,4429838,0,Independent measurement,0,"Standard Methods (APHA, 1975)",CFU/gram of dry solids,2.85,NA,99,NA,21,0.73,NA,""
601,s113,NA,Bacteria,indicator,Yeagar and Ward (1981),,1981,"Albuquerque STP,Albuquerque, New Mexico,United States","Albuquerque, New Mexico",United States,Sludge Drying Bed,347000000,0,Independent Measurement,2014570.6,0,Independent measurement,0,"Standard Methods (APHA, 1975)",CFU/gram of dry solids,2.24,NA,30,NA,21,0.25,NA,""
602,s114,NA,Bacteria,indicator,Yeagar and Ward (1981),,1981,"Albuquerque STP,Albuquerque, New Mexico,United States","Albuquerque, New Mexico",United States,Sludge Drying Bed,347000000,0,Independent Measurement,375097.78,0,Independent measurement,0,"Standard Methods (APHA, 1975)",CFU/gram of dry solids,2.97,NA,64,NA,21,0.25,NA,""
603,s115,NA,Bacteria,indicator,Yeagar and Ward (1981),,1981,"Albuquerque STP,Albuquerque, New Mexico,United States","Albuquerque, New Mexico",United States,Sludge Drying Bed,347000000,0,Independent Measurement,86171.016,0,Independent measurement,0,"Standard Methods (APHA, 1975)",CFU/gram of dry solids,3.6,NA,99,NA,21,0.25,NA,""
604,s116,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,1576715.1,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,0.3,NA,7,NA,27.9518075,0.989,NA,""
605,s117,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,1764832.2,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,0.25,NA,14,NA,28.554217,0.963,NA,""
606,s118,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,510671.25,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,0.79,NA,21,NA,29.277108,0.931,NA,""
607,s119,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,2297.0615,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,3.14,NA,28,NA,32.1686745,0.841,NA,""
608,s120,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,1241.2853,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,3.41,NA,35,NA,33.1325305,0.094,NA,""
609,s121,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,23.967634,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,5.12,NA,42,NA,33.2530125,0.078,NA,""
610,s122,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,430309.7,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,0.87,NA,49,NA,32.40964,0.078,NA,""
611,s123,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,42300000,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,-1.13,NA,56,NA,29.518073,0.083,NA,""
612,s124,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,736736.2,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,0.63,NA,63,NA,32.8915665,0.972,NA,""
613,s125,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,669980,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,0.67,NA,70,NA,31.2048195,0.898,NA,""
614,s126,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,174610.22,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,1.26,NA,77,NA,30,0.94,NA,""
615,s127,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,5118.043,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,2.79,NA,84,NA,32.891567,0.897,NA,""
616,s128,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,2245.8594,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,3.15,NA,91,NA,30.722891,0.824,NA,""
617,s129,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,2267.5798,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,3.15,NA,98,NA,27.1084335,0.818,NA,""
618,s130,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,1506.6831,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,3.32,NA,105,NA,27.9518065,0.839,NA,""
619,s131,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,154.09842,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,4.31,NA,112,NA,27.951808,0.807,NA,""
620,s132,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,74.96301,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,4.63,NA,119,NA,27.3493965,0.844,NA,""
621,s133,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,214.24403,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,4.17,NA,126,NA,24.216867,0.833,NA,""
622,s134,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,94.060524,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,4.53,NA,133,NA,25.421686,0.833,NA,""
623,s135,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,50.828396,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,4.79,NA,140,NA,24.096386,0.817,NA,""
624,s136,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,117.96353,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,4.43,NA,147,NA,18.79518085,0.569,NA,""
625,s137,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,6.4506435,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,5.69,NA,154,NA,15.06024083,0.322,NA,""
626,s138,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,3168588.2,0,Independent Measurement,5096.0527,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,2.79,NA,161,NA,16.8674702,0.195,NA,""
627,s139,NA,Bacteria,pathogen,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,24.742271,0,Independent Measurement,23.418068,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/4 gram of dry solids,0.02,NA,7,NA,27.9518075,0.989,NA,""
628,s140,NA,Bacteria,pathogen,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,24.742271,0,Independent Measurement,25.253092,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/4 gram of dry solids,-0.01,NA,14,NA,28.554217,0.963,NA,""
629,s141,NA,Bacteria,pathogen,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,24.742271,0,Independent Measurement,107.80512,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/4 gram of dry solids,-0.64,NA,49,NA,32.40964,0.078,NA,""
630,s142,NA,Bacteria,pathogen,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,24.742271,0,Independent Measurement,28786.262,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/4 gram of dry solids,-3.07,NA,56,NA,29.518073,0.083,NA,""
631,s143,NA,Bacteria,pathogen,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,24.742271,0,Independent Measurement,104865.42,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/4 gram of dry solids,-3.63,NA,63,NA,32.8915665,0.972,NA,""
632,s144,NA,Bacteria,pathogen,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,24.742271,0,Independent Measurement,18888.338,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/4 gram of dry solids,-2.88,NA,70,NA,31.2048195,0.898,NA,""
633,s145,NA,Bacteria,pathogen,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,24.742271,0,Independent Measurement,1341.8474,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/4 gram of dry solids,-1.73,NA,77,NA,30,0.94,NA,""
634,s146,NA,Bacteria,pathogen,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,24.742271,0,Independent Measurement,321.89185,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/4 gram of dry solids,-1.11,NA,84,NA,32.891567,0.897,NA,""
635,s147,NA,Bacteria,pathogen,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,24.742271,0,Independent Measurement,7.8127704,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/4 gram of dry solids,0.5,NA,91,NA,30.722891,0.824,NA,""
636,s148,NA,Bacteria,pathogen,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,24.742271,0,Independent Measurement,3.1053023,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/4 gram of dry solids,0.9,NA,105,NA,27.9518065,0.839,NA,""
637,s149,NA,Bacteria,pathogen,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,24.742271,0,Independent Measurement,4.7896943,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/4 gram of dry solids,0.71,NA,112,NA,27.951808,0.807,NA,""
638,s150,NA,Bacteria,pathogen,Zaleski et al. (2005),,2005,"Avra Valley WWTP,Tucson, Arizona","Tucson, Arizona",United States,Sludge Drying Bed,24.742271,0,Independent Measurement,2.0371325,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/ 4 gram of dry solids,1.08,NA,119,NA,27.3493965,0.844,NA,""
639,s151,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,2271547.5,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,-0.68,NA,7,NA,27.9518075,0.989,NA,""
640,s152,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,42309.39,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,1.05,NA,14,NA,28.554217,0.963,NA,""
641,s153,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,1252.2792,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,2.57,NA,21,NA,29.277108,0.931,NA,""
642,s154,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,718.3264,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,2.82,NA,28,NA,32.1686745,0.841,NA,""
643,s155,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,30.79681,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,4.18,NA,42,NA,33.2530125,0.094,NA,""
644,s156,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,1141.4878,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,2.61,NA,49,NA,32.40964,0.078,NA,""
645,s157,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,117210.23,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,0.6,NA,56,NA,29.518073,0.078,NA,""
646,s158,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,169779.42,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,0.44,NA,63,NA,32.8915665,0.083,NA,""
647,s159,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,1302994.4,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,-0.44,NA,70,NA,31.2048195,0.972,NA,""
648,s160,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,80918.16,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,0.76,NA,77,NA,30,0.898,NA,""
649,s161,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,50920.957,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,0.97,NA,84,NA,32.891567,0.94,NA,""
650,s162,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,2183.1343,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,2.33,NA,91,NA,30.722891,0.897,NA,""
651,s163,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,654.7748,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,2.86,NA,98,NA,27.1084335,0.824,NA,""
652,s164,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,412.043,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,3.06,NA,105,NA,27.9518065,0.818,NA,""
653,s165,NA,Bacteria,indicator,Zaleski et al. (2005),,2005,"Ina Road WWTP, Tucson,Arizona","Tucson, Arizona",United States,Sludge Drying Bed,470342.03,0,Independent Measurement,5512.8896,0,Independent measurement,0,"Standard Methods (APHA, 1998)",MPN/gram of dry solids,1.93,NA,112,NA,27.951808,0.839,NA,""
